Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 07, 2017",0.187871,0.192661,0.184796,0.188531,"81,617.80","9,426,550"
"Apr 06, 2017",0.184767,0.190455,0.184234,0.18643,"82,505.10","9,321,500"
"Apr 05, 2017",0.185082,0.192548,0.182758,0.184719,"102,043","9,235,950"
"Apr 04, 2017",0.199874,0.202591,0.181038,0.185002,"148,096","9,250,100"
"Apr 03, 2017",0.205808,0.205959,0.196132,0.199703,"104,805","9,985,150"
"Apr 02, 2017",0.203584,0.206776,0.200261,0.20548,"102,369","10,274,000"
"Apr 01, 2017",0.203606,0.206153,0.19444,0.205017,"109,993","10,250,850"
"Mar 31, 2017",0.210236,0.213953,0.196505,0.203541,"291,529","10,177,050"
"Mar 30, 2017",0.212468,0.22193,0.206085,0.210556,"504,940","10,527,800"
"Mar 29, 2017",0.22065,0.225506,0.205719,0.212428,"335,567","10,621,400"
"Mar 28, 2017",0.186277,0.235749,0.180596,0.220632,"821,674","11,031,600"
"Mar 27, 2017",0.161165,0.191642,0.160717,0.186426,"201,563","9,321,300"
"Mar 26, 2017",0.167267,0.175043,0.158772,0.160384,"37,656.30","8,019,200"
"Mar 25, 2017",0.166941,0.167388,0.157475,0.167305,"47,641.00","8,365,250"
"Mar 24, 2017",0.166412,0.178022,0.159289,0.166465,"52,184.20","8,323,250"
"Mar 23, 2017",0.173183,0.176421,0.156976,0.166412,"38,168.50","8,320,600"
"Mar 22, 2017",0.164951,0.179551,0.159475,0.173143,"157,814","8,657,150"
"Mar 21, 2017",0.153972,0.167727,0.150715,0.164934,"234,287","8,246,700"
"Mar 20, 2017",0.157444,0.162542,0.149597,0.153898,"68,538.60","7,694,900"
"Mar 19, 2017",0.159019,0.163016,0.149322,0.15756,"68,673.30","7,878,000"
"Mar 18, 2017",0.140006,0.172281,0.140006,0.158987,"188,985","7,949,350"
"Mar 17, 2017",0.131324,0.166127,0.122856,0.139902,"63,413.20","6,995,100"
"Mar 16, 2017",0.128773,0.136685,0.125514,0.131867,"20,678.30","6,593,350"
"Mar 15, 2017",0.133699,0.140774,0.128158,0.128653,"16,169.00","6,432,650"
"Mar 14, 2017",0.136986,0.137204,0.127028,0.133681,"23,746.40","6,684,050"
"Mar 13, 2017",0.140799,0.140823,0.127288,0.136979,"23,196.10","6,848,950"
"Mar 12, 2017",0.142217,0.14357,0.131473,0.140575,"36,588.30","7,028,750"
"Mar 11, 2017",0.131403,0.142793,0.129965,0.142142,"32,280.90","7,107,100"
"Mar 10, 2017",0.132107,0.141972,0.120088,0.131476,"34,319.30","6,573,800"
"Mar 09, 2017",0.116266,0.140766,0.114151,0.132026,"21,035.40","6,601,300"
"Mar 08, 2017",0.122602,0.128715,0.116242,0.116242,"5,535.90","5,812,100"
"Mar 07, 2017",0.123459,0.123531,0.116952,0.122573,"8,291.08","6,128,650"
"Mar 06, 2017",0.121782,0.124417,0.118414,0.12345,"10,659.00","6,172,500"
